number ,AphidMummy,field,plot ,tube ,fertilization,parasitoid,endosymbiont,Mdir,Save,Rpad,Hden,Rins,EPpla,APrho,APuzb,APerv,APave,PRvol,PRgal,AEabd,ALvic,ASsus,ASvul,COcla,PHvil,DEcar
4060,aph,L,6,3,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4061,aph,L,6,3,yes,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4063,mum,L,6,3,yes,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4153,aph,L,3,3,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4154,aph,L,3,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4155,aph,L,3,3,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4156,aph,L,3,3,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4157,aph,L,3,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4158,aph,L,3,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4237,aph,L,5,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4238,aph,L,5,3,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4239,aph,L,5,3,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,aph,L,5,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4241,aph,L,5,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3135,aph,H,1,4,no,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,mum,H,4,4,yes,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3256,mum,H,5,4,no,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3545,mum,H,6,4,yes,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3548,mum,H,6,4,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3222,mum,H,3,4,no,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3258,mum,H,5,4,no,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3259,mum,H,5,4,no,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3543,mum,H,6,4,yes,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3547,mum,H,6,4,yes,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3920,mum,L,1,4,no,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4168,mum,L,3,4,no,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3218,aph,H,3,4,no,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3696,aph,L,4,4,yes,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4021,aph,L,6,4,yes,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4246,mum,L,5,4,no,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4247,mum,L,5,4,no,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3130,aph,H,1,4,no,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3221,mum,H,3,4,no,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3257,mum,H,5,4,no,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3260,mum,H,5,4,no,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3546,mum,H,6,4,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3549,mum,H,6,4,yes,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3550,mum,H,6,4,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3572,mum,H,6,4,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3573,mum,H,6,4,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3809,aph,L,2,4,yes,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4022,aph,L,6,4,yes,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4023,mum,L,6,4,yes,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4167,mum,L,3,4,no,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3128,aph,H,1,4,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129,aph,H,1,4,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3131,aph,H,1,4,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3132,aph,H,1,4,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3133,aph,H,1,4,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3134,aph,H,1,4,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,aph,H,3,4,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,aph,H,3,4,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220,aph,H,3,4,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,aph,H,4,4,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3390,aph,H,4,4,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3392,aph,H,4,4,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,aph,H,4,4,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3394,aph,H,4,4,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544,mum,H,6,4,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,aph,H,6,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3566,aph,H,6,4,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3567,aph,H,6,4,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3568,aph,H,6,4,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,aph,H,6,4,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3570,aph,H,6,4,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3571,aph,H,6,4,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,aph,H,6,4,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,aph,H,6,4,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,aph,H,6,4,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,aph,H,6,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3694,aph,L,4,4,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3695,aph,L,4,4,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3697,aph,L,4,4,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3698,aph,L,4,4,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3699,aph,L,4,4,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3805,aph,L,2,4,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3806,aph,L,2,4,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3807,aph,L,2,4,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808,aph,L,2,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3914,aph,L,1,4,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3915,aph,L,1,4,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3916,aph,L,1,4,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3917,aph,L,1,4,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3918,aph,L,1,4,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,aph,L,1,4,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4017,aph,L,6,4,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4018,aph,L,6,4,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4019,aph,L,6,4,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,aph,L,6,4,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4159,aph,L,3,4,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4160,aph,L,3,4,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4161,aph,L,3,4,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4162,aph,L,3,4,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4163,aph,L,3,4,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4164,aph,L,3,4,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4165,aph,L,3,4,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4166,aph,L,3,4,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4242,aph,L,5,4,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4243,aph,L,5,4,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4244,aph,L,5,4,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4245,aph,L,5,4,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,mum,H,5,5,no,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3406,mum,H,4,5,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3408,mum,H,4,5,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3709,mum,L,4,5,yes,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3404,mum,H,4,5,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3268,mum,H,5,5,no,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3270,mum,H,5,5,no,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3271,mum,H,5,5,no,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3272,mum,H,5,5,no,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3274,mum,H,5,5,no,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3275,mum,H,5,5,no,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3276,mum,H,5,5,no,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3399,aph,H,4,5,yes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400,aph,H,4,5,yes,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3401,mum,H,4,5,yes,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3402,mum,H,4,5,yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3407,mum,H,4,5,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3409,mum,H,4,5,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3411,mum,H,4,5,yes,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3706,mum,L,4,5,yes,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3707,mum,L,4,5,yes,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3711,mum,L,4,5,yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3712,mum,L,4,5,yes,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3713,mum,L,4,5,yes,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4255,mum,L,5,5,no,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4257,mum,L,5,5,no,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3265,aph,H,5,5,no,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3269,mum,H,5,5,no,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3277,mum,H,5,5,no,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3412,mum,H,4,5,yes,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3413,mum,H,4,5,yes,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3417,aph,H,4,5,yes,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3708,mum,L,4,5,yes,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3710,mum,L,4,5,yes,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4028,mum,L,6,5,yes,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4258,mum,L,5,5,no,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3403,mum,H,4,5,yes,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3410,mum,H,4,5,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3576,mum,H,6,5,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3925,mum,L,1,5,no,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4026,aph,L,6,5,yes,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4256,mum,L,5,5,no,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3223,aph,H,3,5,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,aph,H,3,5,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,aph,H,3,5,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,aph,H,5,5,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,aph,H,5,5,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,aph,H,5,5,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,aph,H,5,5,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3266,aph,H,5,5,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3267,aph,H,5,5,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,aph,H,5,5,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395,aph,H,4,5,yes,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,aph,H,4,5,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3397,aph,H,4,5,yes,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3398,aph,H,4,5,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3405,mum,H,4,5,yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414,aph,H,4,5,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3415,aph,H,4,5,yes,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3416,aph,H,4,5,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3574,aph,H,6,5,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3575,aph,H,6,5,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3700,aph,L,4,5,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,aph,L,4,5,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3702,aph,L,4,5,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3703,aph,L,4,5,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3704,aph,L,4,5,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3705,aph,L,4,5,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,aph,L,2,5,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,aph,L,2,5,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3812,aph,L,2,5,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,aph,L,2,5,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,aph,L,2,5,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,aph,L,2,5,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3921,aph,L,1,5,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3922,aph,L,1,5,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3923,aph,L,1,5,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3924,aph,L,1,5,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3926,aph,L,1,5,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024,aph,L,6,5,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4025,aph,L,6,5,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4027,aph,L,6,5,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4169,aph,L,3,5,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4170,aph,L,3,5,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4171,aph,L,3,5,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4172,aph,L,3,5,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4173,aph,L,3,5,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4248,aph,L,5,5,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4249,aph,L,5,5,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4250,aph,L,5,5,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4251,aph,L,5,5,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4252,aph,L,5,5,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4253,aph,L,5,5,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4254,aph,L,5,5,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4055,aph,L,6,6,yes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3423,mum,H,4,6,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3426,mum,H,4,6,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,mum,H,4,6,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3432,mum,H,4,6,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3280,aph,H,5,6,no,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,mum,H,5,6,no,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3418,mum,H,4,6,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3419,mum,H,4,6,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3420,mum,H,4,6,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3421,mum,H,4,6,yes,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3424,mum,H,4,6,yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3425,mum,H,4,6,yes,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3428,mum,H,4,6,yes,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3927,mum,L,1,6,no,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4029,mum,L,6,6,yes,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4174,aph,L,3,6,no,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3422,mum,H,4,6,yes,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3429,mum,H,4,6,yes,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3427,mum,H,4,6,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3431,mum,H,4,6,yes,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4263,mum,L,5,6,no,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3278,aph,H,5,6,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,aph,H,5,6,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,aph,H,5,6,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,aph,H,5,6,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,aph,H,5,6,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,aph,H,5,6,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3433,mum,H,4,6,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3434,aph,H,4,6,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3435,aph,H,4,6,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3436,aph,H,4,6,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3437,aph,H,4,6,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3438,aph,H,4,6,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4053,aph,L,6,6,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4175,aph,L,3,6,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4176,aph,L,3,6,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4177,aph,L,3,6,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4178,mum,L,3,6,no,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,aph,L,5,6,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4260,aph,L,5,6,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,aph,L,5,6,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,aph,L,5,6,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,mum,H,6,7,yes,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3452,mum,H,4,7,yes,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3439,aph,H,4,7,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3440,aph,H,4,7,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3441,aph,H,4,7,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3442,aph,H,4,7,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3443,aph,H,4,7,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
